,id,station,date,prcp,tobs
551,2946,USC00513117,2010-08-12,0.02,76.0
552,2947,USC00513117,2010-08-13,0.19,76.0
553,2948,USC00513117,2010-08-14,0.0,75.0
554,2949,USC00513117,2010-08-15,0.0,75.0
555,2950,USC00513117,2010-08-16,0.12,70.0
556,2951,USC00513117,2010-08-17,0.24,72.0
557,2952,USC00513117,2010-08-18,0.08,73.0
558,2953,USC00513117,2010-08-19,0.06,76.0
559,2954,USC00513117,2010-08-20,0.01,76.0
560,2955,USC00513117,2010-08-21,0.0,76.0
561,2956,USC00513117,2010-08-22,0.02,75.0
562,2957,USC00513117,2010-08-23,0.0,76.0
563,2958,USC00513117,2010-08-24,0.08,74.0
564,2959,USC00513117,2010-08-25,0.25,73.0
565,2960,USC00513117,2010-08-26,0.05,74.0
566,2961,USC00513117,2010-08-27,0.21,75.0
567,2962,USC00513117,2010-08-28,0.0,76.0
568,2963,USC00513117,2010-08-29,0.1,76.0
569,2964,USC00513117,2010-08-30,0.02,76.0
570,2965,USC00513117,2010-08-31,0.0,76.0
571,2966,USC00513117,2010-09-01,0.0,75.0
572,2967,USC00513117,2010-09-02,0.03,73.0
573,2968,USC00513117,2010-09-03,0.29,72.0
574,2969,USC00513117,2010-09-04,0.04,73.0
575,2970,USC00513117,2010-09-05,0.08,74.0
576,2971,USC00513117,2010-09-06,0.01,75.0
577,2972,USC00513117,2010-09-07,0.03,75.0
578,2973,USC00513117,2010-09-08,0.01,75.0
579,2974,USC00513117,2010-09-09,0.01,75.0
580,2975,USC00513117,2010-09-10,0.03,76.0
581,2976,USC00513117,2010-09-11,0.02,77.0
582,2977,USC00513117,2010-09-12,0.0,76.0
583,2978,USC00513117,2010-09-13,0.0,75.0
584,2979,USC00513117,2010-09-14,0.01,76.0
585,2980,USC00513117,2010-09-15,0.0,76.0
586,2981,USC00513117,2010-09-16,0.01,77.0
587,2982,USC00513117,2010-09-17,0.0,76.0
588,2983,USC00513117,2010-09-18,0.03,76.0
589,2984,USC00513117,2010-09-19,0.08,78.0
590,2985,USC00513117,2010-09-20,0.03,77.0
591,2986,USC00513117,2010-09-21,0.02,75.0
592,2987,USC00513117,2010-09-22,0.5,74.0
593,2988,USC00513117,2010-09-23,0.33,75.0
594,2989,USC00513117,2010-09-24,0.0,75.0
595,2990,USC00513117,2010-09-25,0.0,76.0
596,2991,USC00513117,2010-09-27,,72.0
597,2992,USC00513117,2010-09-28,0.0,73.0
598,2993,USC00513117,2010-09-29,0.0,73.0
599,2994,USC00513117,2010-09-30,0.02,73.0
600,2995,USC00513117,2010-10-01,0.43,72.0
601,2996,USC00513117,2010-10-02,0.16,76.0
602,2997,USC00513117,2010-10-03,0.07,82.0
603,2998,USC00513117,2010-10-04,0.06,76.0
604,2999,USC00513117,2010-10-05,0.07,77.0
605,3000,USC00513117,2010-10-06,0.0,76.0
606,3001,USC00513117,2010-10-07,0.0,74.0
607,3002,USC00513117,2010-10-08,0.0,72.0
608,3003,USC00513117,2010-10-09,0.0,76.0
609,3004,USC00513117,2010-10-10,0.03,75.0
610,3005,USC00513117,2010-10-11,0.04,76.0
611,3006,USC00513117,2010-10-12,0.06,71.0
612,3007,USC00513117,2010-10-13,0.02,77.0
613,3008,USC00513117,2010-10-14,0.0,76.0
614,3009,USC00513117,2010-10-15,0.0,74.0
615,3010,USC00513117,2010-10-16,0.0,76.0
616,3011,USC00513117,2010-10-17,0.16,77.0
617,3012,USC00513117,2010-10-18,0.02,71.0
618,3013,USC00513117,2010-10-19,0.0,72.0
619,3014,USC00513117,2010-10-20,0.0,71.0
620,3015,USC00513117,2010-10-21,0.04,73.0
621,3016,USC00513117,2010-10-22,0.0,76.0
622,3017,USC00513117,2010-10-23,0.0,84.0
623,3018,USC00513117,2010-10-24,0.0,76.0
624,3019,USC00513117,2010-10-25,0.0,77.0
625,3020,USC00513117,2010-10-26,0.16,76.0
626,3021,USC00513117,2010-10-27,0.06,76.0
627,3022,USC00513117,2010-10-28,0.09,76.0
628,3023,USC00513117,2010-10-29,0.1,75.0
629,3024,USC00513117,2010-10-30,0.11,74.0
630,3025,USC00513117,2010-10-31,0.0,71.0
631,3026,USC00513117,2010-11-01,0.42,73.0
632,3027,USC00513117,2010-11-02,0.1,70.0
633,3028,USC00513117,2010-11-03,0.0,71.0
634,3029,USC00513117,2010-11-04,0.39,73.0
635,3030,USC00513117,2010-11-05,0.07,75.0
636,3031,USC00513117,2010-11-06,0.1,75.0
637,3032,USC00513117,2010-11-07,0.21,75.0
638,3033,USC00513117,2010-11-08,0.0,75.0
639,3034,USC00513117,2010-11-09,0.01,75.0
640,3035,USC00513117,2010-11-10,0.0,76.0
641,3036,USC00513117,2010-11-11,0.0,75.0
642,3037,USC00513117,2010-11-12,0.0,75.0
643,3038,USC00513117,2010-11-13,0.03,75.0
644,3039,USC00513117,2010-11-14,0.02,74.0
645,3040,USC00513117,2010-11-15,0.35,75.0
646,3041,USC00513117,2010-11-16,0.01,74.0
647,3042,USC00513117,2010-11-17,0.0,70.0
648,3043,USC00513117,2010-11-18,0.0,71.0
649,3044,USC00513117,2010-11-19,0.19,71.0
650,3045,USC00513117,2010-11-20,0.02,71.0
651,3046,USC00513117,2010-11-21,0.0,71.0
652,3047,USC00513117,2010-11-22,0.02,68.0
653,3048,USC00513117,2010-11-23,0.0,69.0
654,3049,USC00513117,2010-11-24,0.0,75.0
655,3050,USC00513117,2010-11-25,0.16,75.0
656,3051,USC00513117,2010-11-26,0.0,74.0
657,3052,USC00513117,2010-11-27,0.03,74.0
658,3053,USC00513117,2010-11-28,0.49,71.0
659,3054,USC00513117,2010-11-29,0.04,70.0
660,3055,USC00513117,2010-11-30,0.15,73.0
661,3056,USC00513117,2010-12-01,0.76,73.0
662,3057,USC00513117,2010-12-02,0.13,72.0
663,3058,USC00513117,2010-12-03,0.16,73.0
664,3059,USC00513117,2010-12-04,0.0,74.0
665,3060,USC00513117,2010-12-05,0.0,73.0
666,3061,USC00513117,2010-12-06,0.0,66.0
667,3062,USC00513117,2010-12-07,0.0,64.0
668,3063,USC00513117,2010-12-08,0.0,66.0
669,3064,USC00513117,2010-12-09,0.0,75.0
670,3065,USC00513117,2010-12-10,1.95,65.0
671,3066,USC00513117,2010-12-11,0.62,69.0
672,3067,USC00513117,2010-12-12,0.15,71.0
673,3068,USC00513117,2010-12-13,0.47,69.0
674,3069,USC00513117,2010-12-14,0.0,78.0
675,3070,USC00513117,2010-12-15,0.0,74.0
676,3071,USC00513117,2010-12-16,0.0,68.0
677,3072,USC00513117,2010-12-17,0.0,68.0
678,3073,USC00513117,2010-12-18,0.0,70.0
679,3074,USC00513117,2010-12-19,3.18,70.0
680,3075,USC00513117,2010-12-20,4.94,71.0
681,3076,USC00513117,2010-12-21,0.43,71.0
682,3077,USC00513117,2010-12-22,0.01,71.0
683,3078,USC00513117,2010-12-23,0.02,71.0
684,3079,USC00513117,2010-12-24,0.0,69.0
685,3080,USC00513117,2010-12-25,2.95,69.0
686,3081,USC00513117,2010-12-26,0.99,72.0
687,3082,USC00513117,2010-12-27,0.46,76.0
688,3083,USC00513117,2010-12-28,0.63,72.0
689,3084,USC00513117,2010-12-29,0.02,73.0
690,3085,USC00513117,2010-12-30,0.11,73.0
691,3086,USC00513117,2010-12-31,0.05,74.0
692,5434,USC00514830,2010-03-01,0.01,67.0
693,5435,USC00514830,2010-03-02,0.0,70.0
694,5436,USC00514830,2010-03-03,0.01,68.0
695,5437,USC00514830,2010-03-04,0.48,67.0
696,5438,USC00514830,2010-03-05,0.22,67.0
697,5439,USC00514830,2010-03-06,0.06,74.0
698,5440,USC00514830,2010-03-08,,69.0
699,5441,USC00514830,2010-03-09,0.03,70.0
700,5442,USC00514830,2010-03-10,0.03,70.0
701,5443,USC00514830,2010-03-11,0.32,72.0
702,5444,USC00514830,2010-03-12,0.02,67.0
703,5445,USC00514830,2010-03-14,0.0,70.0
704,5446,USC00514830,2010-03-15,0.03,70.0
705,5447,USC00514830,2010-03-17,,66.0
706,5448,USC00514830,2010-03-18,0.54,66.0
707,5449,USC00514830,2010-03-19,0.07,66.0
708,5450,USC00514830,2010-03-20,0.0,68.0
709,5451,USC00514830,2010-03-21,0.0,72.0
710,5452,USC00514830,2010-03-22,0.0,71.0
711,5453,USC00514830,2010-03-23,0.0,70.0
712,5454,USC00514830,2010-03-24,0.02,72.0
713,5455,USC00514830,2010-03-25,0.13,72.0
714,5456,USC00514830,2010-03-26,0.03,70.0
715,5457,USC00514830,2010-03-27,0.0,74.0
716,5458,USC00514830,2010-03-28,0.0,72.0
717,5459,USC00514830,2010-03-29,0.01,70.0
718,5460,USC00514830,2010-03-30,0.03,71.0
719,5461,USC00514830,2010-03-31,0.04,67.0
720,5462,USC00514830,2010-04-01,0.02,69.0
721,5463,USC00514830,2010-04-02,0.05,71.0
722,5464,USC00514830,2010-04-04,,70.0
723,5465,USC00514830,2010-04-05,0.1,70.0
724,5466,USC00514830,2010-04-06,0.15,70.0
725,5467,USC00514830,2010-04-07,0.05,71.0
726,5468,USC00514830,2010-04-08,0.32,72.0
727,5469,USC00514830,2010-04-09,0.04,71.0
728,5470,USC00514830,2010-04-10,0.05,75.0
729,5471,USC00514830,2010-04-11,0.09,68.0
730,5472,USC00514830,2010-04-12,0.0,70.0
731,5473,USC00514830,2010-04-13,0.02,68.0
732,5474,USC00514830,2010-04-14,0.0,67.0
733,5475,USC00514830,2010-04-15,0.0,68.0
734,5476,USC00514830,2010-04-16,0.02,68.0
735,5477,USC00514830,2010-04-17,0.0,70.0
736,5478,USC00514830,2010-04-18,0.0,68.0
737,5479,USC00514830,2010-04-19,0.0,70.0
738,5480,USC00514830,2010-04-20,0.18,70.0
739,5481,USC00514830,2010-04-21,0.06,71.0
740,5482,USC00514830,2010-04-22,0.07,69.0
741,5483,USC00514830,2010-04-23,0.05,72.0
742,5484,USC00514830,2010-04-24,0.01,73.0
743,5485,USC00514830,2010-04-25,0.0,73.0
744,5486,USC00514830,2010-04-26,0.0,74.0
745,5487,USC00514830,2010-04-27,0.02,73.0
746,5488,USC00514830,2010-04-28,0.09,71.0
747,5489,USC00514830,2010-04-29,0.01,72.0
748,5490,USC00514830,2010-04-30,0.02,72.0
749,5491,USC00514830,2010-05-01,0.24,72.0
750,5492,USC00514830,2010-05-02,0.02,71.0
751,5493,USC00514830,2010-05-03,0.75,70.0
752,5494,USC00514830,2010-05-04,0.0,74.0
753,5495,USC00514830,2010-05-05,0.0,72.0
754,5496,USC00514830,2010-05-06,0.0,73.0
755,5497,USC00514830,2010-05-08,,73.0
756,5498,USC00514830,2010-05-09,0.0,73.0
757,5499,USC00514830,2010-05-10,0.04,72.0
758,5500,USC00514830,2010-05-11,0.01,74.0
759,5501,USC00514830,2010-05-12,0.03,72.0
760,5502,USC00514830,2010-05-13,0.02,71.0
761,5503,USC00514830,2010-05-14,0.0,75.0
762,5504,USC00514830,2010-05-15,0.1,75.0
763,5505,USC00514830,2010-05-17,0.0,73.0
764,5506,USC00514830,2010-05-18,0.0,73.0
765,5507,USC00514830,2010-05-19,0.0,73.0
766,5508,USC00514830,2010-05-21,,71.0
767,5509,USC00514830,2010-05-22,0.01,76.0
768,5510,USC00514830,2010-05-23,0.11,71.0
769,5511,USC00514830,2010-05-24,0.12,73.0
770,5512,USC00514830,2010-05-25,0.13,72.0
771,5513,USC00514830,2010-05-26,0.11,72.0
772,5514,USC00514830,2010-05-27,0.0,75.0
773,5515,USC00514830,2010-05-28,0.0,74.0
774,5516,USC00514830,2010-05-29,0.0,74.0
775,5517,USC00514830,2010-05-30,0.04,73.0
776,5518,USC00514830,2010-05-31,0.0,75.0
777,5519,USC00514830,2010-06-01,0.01,73.0
778,5520,USC00514830,2010-06-02,0.0,72.0
779,5521,USC00514830,2010-06-03,0.0,74.0
780,5522,USC00514830,2010-06-04,0.0,73.0
781,5523,USC00514830,2010-06-05,0.0,72.0
782,5524,USC00514830,2010-06-06,0.0,75.0
783,5525,USC00514830,2010-06-07,0.09,74.0
784,5526,USC00514830,2010-06-08,0.0,75.0
785,5527,USC00514830,2010-06-09,0.0,73.0
786,5528,USC00514830,2010-06-10,0.0,75.0
787,5529,USC00514830,2010-06-11,0.0,76.0
788,5530,USC00514830,2010-06-12,0.03,74.0
789,5531,USC00514830,2010-06-13,0.0,74.0
790,5532,USC00514830,2010-06-14,0.06,73.0
791,5533,USC00514830,2010-06-15,0.03,73.0
792,5534,USC00514830,2010-06-16,0.0,76.0
793,5535,USC00514830,2010-06-17,0.0,75.0
794,5536,USC00514830,2010-06-18,0.03,70.0
795,5537,USC00514830,2010-06-19,0.04,75.0
796,5538,USC00514830,2010-06-20,0.0,73.0
797,5539,USC00514830,2010-06-21,0.0,74.0
798,5540,USC00514830,2010-06-22,0.0,74.0
799,5541,USC00514830,2010-06-23,0.0,74.0
800,5542,USC00514830,2010-06-24,0.05,74.0
801,5543,USC00514830,2010-06-25,0.12,70.0
802,5544,USC00514830,2010-06-27,,75.0
803,5545,USC00514830,2010-06-28,0.18,74.0
804,5546,USC00514830,2010-06-29,0.06,73.0
805,5547,USC00514830,2010-06-30,0.03,74.0
806,5548,USC00514830,2010-07-01,0.02,71.0
807,5549,USC00514830,2010-07-02,0.32,69.0
808,5550,USC00514830,2010-07-03,0.16,73.0
809,5551,USC00514830,2010-07-04,0.08,72.0
810,5552,USC00514830,2010-07-05,0.0,76.0
811,5553,USC00514830,2010-07-06,0.15,73.0
812,5554,USC00514830,2010-07-07,0.09,71.0
813,5555,USC00514830,2010-07-08,0.14,70.0
814,5556,USC00514830,2010-07-09,0.01,74.0
815,5557,USC00514830,2010-07-10,0.06,71.0
816,5558,USC00514830,2010-07-12,0.0,73.0
817,5559,USC00514830,2010-07-13,0.0,72.0
818,5560,USC00514830,2010-07-14,0.03,72.0
819,5561,USC00514830,2010-07-15,0.13,75.0
820,5562,USC00514830,2010-07-16,0.02,74.0
821,5563,USC00514830,2010-07-18,,75.0
822,5564,USC00514830,2010-07-19,0.14,69.0
823,5565,USC00514830,2010-07-20,0.17,75.0
824,5566,USC00514830,2010-07-21,0.0,75.0
825,5567,USC00514830,2010-07-22,0.11,75.0
826,5568,USC00514830,2010-07-23,0.07,70.0
827,5569,USC00514830,2010-07-26,0.0,75.0
828,5570,USC00514830,2010-07-27,0.43,69.0
829,5571,USC00514830,2010-07-28,0.03,74.0
830,5572,USC00514830,2010-07-29,0.0,76.0
831,5573,USC00514830,2010-07-30,0.06,75.0
832,5574,USC00514830,2010-07-31,0.01,73.0
833,5575,USC00514830,2010-08-01,0.25,71.0
834,5576,USC00514830,2010-08-02,0.11,73.0
835,5577,USC00514830,2010-08-03,0.04,71.0
836,5578,USC00514830,2010-08-04,0.05,74.0
837,5579,USC00514830,2010-08-05,0.29,72.0
838,5580,USC00514830,2010-08-06,0.0,75.0
839,5581,USC00514830,2010-08-07,0.09,76.0
840,5582,USC00514830,2010-08-08,0.07,73.0
841,5583,USC00514830,2010-08-09,0.04,74.0
842,5584,USC00514830,2010-08-10,0.0,74.0
843,5585,USC00514830,2010-08-11,0.01,73.0
844,5586,USC00514830,2010-08-12,0.01,75.0
845,5587,USC00514830,2010-08-13,0.01,76.0
846,5588,USC00514830,2010-08-14,0.0,75.0
847,5589,USC00514830,2010-08-15,0.0,75.0
848,5590,USC00514830,2010-08-16,0.14,71.0
849,5591,USC00514830,2010-08-17,0.0,73.0
850,5592,USC00514830,2010-08-18,0.05,75.0
851,5593,USC00514830,2010-08-19,0.13,76.0
852,5594,USC00514830,2010-08-20,0.01,75.0
853,5595,USC00514830,2010-08-21,0.0,74.0
854,5596,USC00514830,2010-08-22,0.0,72.0
855,5597,USC00514830,2010-08-23,0.0,77.0
856,5598,USC00514830,2010-08-24,0.0,75.0
857,5599,USC00514830,2010-08-25,0.02,75.0
858,5600,USC00514830,2010-08-26,0.08,71.0
859,5601,USC00514830,2010-08-27,0.15,75.0
860,5602,USC00514830,2010-08-28,0.01,75.0
861,5603,USC00514830,2010-08-29,0.1,74.0
862,5604,USC00514830,2010-08-30,0.0,75.0
863,5605,USC00514830,2010-08-31,0.0,73.0
864,5606,USC00514830,2010-09-01,0.01,72.0
865,5607,USC00514830,2010-09-02,0.06,71.0
866,5608,USC00514830,2010-09-03,0.11,74.0
867,5609,USC00514830,2010-09-04,0.0,76.0
868,5610,USC00514830,2010-09-05,0.11,75.0
869,5611,USC00514830,2010-09-06,0.03,77.0
870,5612,USC00514830,2010-09-07,0.1,75.0
871,5613,USC00514830,2010-09-08,0.05,75.0
872,5614,USC00514830,2010-09-09,0.04,75.0
873,5615,USC00514830,2010-09-10,0.01,75.0
874,5616,USC00514830,2010-09-11,0.0,76.0
875,5617,USC00514830,2010-09-12,0.0,76.0
876,5618,USC00514830,2010-09-13,0.0,75.0
877,5619,USC00514830,2010-09-14,0.04,75.0
878,5620,USC00514830,2010-09-15,0.01,74.0
879,5621,USC00514830,2010-09-16,0.02,76.0
880,5622,USC00514830,2010-09-17,0.03,75.0
881,5623,USC00514830,2010-09-18,0.0,75.0
882,5624,USC00514830,2010-09-19,0.06,74.0
883,5625,USC00514830,2010-09-20,0.03,74.0
884,5626,USC00514830,2010-09-21,0.01,74.0
885,5627,USC00514830,2010-09-22,0.41,71.0
886,5628,USC00514830,2010-09-23,0.57,75.0
887,5629,USC00514830,2010-09-24,0.0,76.0
888,5630,USC00514830,2010-09-25,0.0,75.0
889,5631,USC00514830,2010-09-26,0.0,75.0
890,5632,USC00514830,2010-09-27,0.0,73.0
891,5633,USC00514830,2010-09-28,0.01,76.0
892,5634,USC00514830,2010-09-29,0.0,73.0
893,5635,USC00514830,2010-09-30,0.03,73.0
894,5636,USC00514830,2010-10-01,0.3,71.0
895,5637,USC00514830,2010-10-02,0.09,75.0
896,5638,USC00514830,2010-10-03,0.01,76.0
897,5639,USC00514830,2010-10-04,0.11,74.0
898,5640,USC00514830,2010-10-05,0.02,76.0
899,5641,USC00514830,2010-10-06,0.0,75.0
900,5642,USC00514830,2010-10-07,0.0,75.0
901,5643,USC00514830,2010-10-08,0.0,75.0
902,5644,USC00514830,2010-10-09,0.0,75.0
903,5645,USC00514830,2010-10-10,0.03,74.0
904,5646,USC00514830,2010-10-11,0.04,74.0
905,5647,USC00514830,2010-10-12,0.03,74.0
906,5648,USC00514830,2010-10-13,0.01,75.0
907,5649,USC00514830,2010-10-14,0.0,75.0
908,5650,USC00514830,2010-10-15,0.0,75.0
909,5651,USC00514830,2010-10-17,,74.0
910,5652,USC00514830,2010-10-18,0.0,74.0
911,5653,USC00514830,2010-10-19,0.01,71.0
912,5654,USC00514830,2010-10-20,0.0,73.0
913,5655,USC00514830,2010-10-21,0.82,72.0
914,5656,USC00514830,2010-10-22,0.0,76.0
915,5657,USC00514830,2010-10-23,0.0,76.0
916,5658,USC00514830,2010-10-24,0.0,76.0
917,5659,USC00514830,2010-10-25,0.0,74.0
918,5660,USC00514830,2010-10-26,0.04,71.0
919,5661,USC00514830,2010-10-27,0.11,74.0
920,5662,USC00514830,2010-10-28,0.12,74.0
921,5663,USC00514830,2010-10-29,0.28,74.0
922,5664,USC00514830,2010-11-01,,72.0
923,5665,USC00514830,2010-11-02,0.03,72.0
924,5666,USC00514830,2010-11-03,0.13,68.0
925,5667,USC00514830,2010-11-04,0.18,70.0
926,5668,USC00514830,2010-11-05,0.09,73.0
927,5669,USC00514830,2010-11-06,0.35,70.0
928,5670,USC00514830,2010-11-07,0.14,73.0
929,5671,USC00514830,2010-11-08,0.0,73.0
930,5672,USC00514830,2010-11-09,0.01,74.0
931,5673,USC00514830,2010-11-10,0.0,73.0
932,5674,USC00514830,2010-11-11,0.01,73.0
933,5675,USC00514830,2010-11-12,0.01,74.0
934,5676,USC00514830,2010-11-13,0.1,74.0
935,5677,USC00514830,2010-11-14,0.01,73.0
936,5678,USC00514830,2010-11-15,0.08,72.0
937,5679,USC00514830,2010-11-16,0.0,73.0
938,5680,USC00514830,2010-11-17,0.0,72.0
939,5681,USC00514830,2010-11-18,0.0,71.0
940,5682,USC00514830,2010-11-19,0.16,75.0
941,5683,USC00514830,2010-11-20,0.01,70.0
942,5684,USC00514830,2010-11-22,,70.0
943,5685,USC00514830,2010-11-23,0.0,70.0
944,5686,USC00514830,2010-11-24,0.0,74.0
945,5687,USC00514830,2010-11-26,,73.0
946,5688,USC00514830,2010-11-27,0.0,73.0
947,5689,USC00514830,2010-11-28,0.54,71.0
948,5690,USC00514830,2010-11-29,0.22,74.0
949,5691,USC00514830,2010-11-30,0.01,73.0
950,5692,USC00514830,2010-12-01,0.03,73.0
951,5693,USC00514830,2010-12-02,0.06,73.0
952,5694,USC00514830,2010-12-03,0.22,71.0
953,5695,USC00514830,2010-12-04,0.0,72.0
954,5696,USC00514830,2010-12-05,0.0,71.0
955,5697,USC00514830,2010-12-06,0.0,64.0
956,5698,USC00514830,2010-12-07,0.0,71.0
957,5699,USC00514830,2010-12-08,0.0,62.0
958,5700,USC00514830,2010-12-09,0.12,70.0
959,5701,USC00514830,2010-12-10,2.01,64.0
960,5702,USC00514830,2010-12-11,0.26,64.0
961,5703,USC00514830,2010-12-12,0.01,70.0
962,5704,USC00514830,2010-12-13,0.65,70.0
963,5705,USC00514830,2010-12-14,0.0,69.0
964,5706,USC00514830,2010-12-15,0.0,72.0
965,5707,USC00514830,2010-12-16,0.0,68.0
966,5708,USC00514830,2010-12-17,0.0,68.0
967,5709,USC00514830,2010-12-18,0.0,65.0
968,5710,USC00514830,2010-12-19,2.43,67.0
969,5711,USC00514830,2010-12-20,2.55,68.0
970,5712,USC00514830,2010-12-21,0.49,70.0
971,5713,USC00514830,2010-12-22,0.05,67.0
972,5714,USC00514830,2010-12-23,0.02,73.0
973,5715,USC00514830,2010-12-24,0.0,70.0
974,5716,USC00514830,2010-12-26,,68.0
975,5717,USC00514830,2010-12-27,0.15,72.0
976,5718,USC00514830,2010-12-28,0.96,69.0
977,5719,USC00514830,2010-12-29,0.01,71.0
978,5720,USC00514830,2010-12-30,0.05,70.0
979,5721,USC00514830,2010-12-31,0.0,75.0
980,7636,USC00517948,2010-05-03,,75.0
981,7637,USC00517948,2010-05-04,0.0,76.0
982,7638,USC00517948,2010-05-05,0.02,75.0
983,7639,USC00517948,2010-05-06,0.0,74.0
984,7640,USC00517948,2010-05-07,0.08,75.0
985,7641,USC00517948,2010-05-10,0.0,76.0
986,7642,USC00517948,2010-05-11,0.0,73.0
987,7643,USC00517948,2010-05-12,0.0,75.0
988,7644,USC00517948,2010-05-13,,75.0
989,7645,USC00517948,2010-05-14,0.0,77.0
990,7646,USC00517948,2010-05-17,,77.0
991,7647,USC00517948,2010-05-18,0.0,78.0
992,7648,USC00517948,2010-05-19,0.0,77.0
993,7649,USC00517948,2010-05-20,0.02,77.0
994,7650,USC00517948,2010-05-21,0.03,76.0
995,7651,USC00517948,2010-05-25,0.0,76.0
996,7652,USC00517948,2010-05-26,0.0,77.0
997,7653,USC00517948,2010-05-27,0.0,76.0
998,7654,USC00517948,2010-05-28,0.0,77.0
999,7655,USC00517948,2010-06-01,0.0,77.0
1000,7656,USC00517948,2010-06-02,0.0,76.0
1001,7657,USC00517948,2010-06-03,0.14,77.0
1002,7658,USC00517948,2010-06-04,0.0,75.0
1003,7659,USC00517948,2010-06-07,0.0,76.0
1004,7660,USC00517948,2010-06-08,0.0,79.0
1005,7661,USC00517948,2010-06-09,0.0,79.0
1006,7662,USC00517948,2010-06-10,0.0,77.0
1007,7663,USC00517948,2010-06-15,0.0,76.0
1008,7664,USC00517948,2010-06-16,0.0,77.0
1009,7665,USC00517948,2010-06-17,0.0,76.0
1010,7666,USC00517948,2010-06-18,0.05,73.0
1011,7667,USC00517948,2010-06-21,0.0,76.0
1012,7668,USC00517948,2010-06-22,0.02,77.0
1013,7669,USC00517948,2010-06-23,0.0,77.0
1014,7670,USC00517948,2010-06-24,0.02,78.0
1015,7671,USC00517948,2010-06-25,0.1,77.0
1016,7672,USC00517948,2010-06-28,0.0,76.0
1017,7673,USC00517948,2010-06-29,0.0,78.0
1018,7674,USC00517948,2010-06-30,0.0,78.0
1019,7675,USC00517948,2010-07-01,0.0,73.0
1020,7676,USC00517948,2010-07-02,0.02,74.0
1021,7677,USC00517948,2010-07-06,,75.0
1022,7678,USC00517948,2010-07-07,0.03,76.0
1023,7679,USC00517948,2010-07-08,0.05,75.0
1024,7680,USC00517948,2010-07-09,0.08,73.0
1025,7681,USC00517948,2010-07-14,0.0,74.0
1026,7682,USC00517948,2010-07-15,0.0,74.0
1027,7683,USC00517948,2010-07-16,0.0,78.0
1028,7684,USC00517948,2010-07-19,0.0,72.0
1029,7685,USC00517948,2010-07-20,0.07,74.0
1030,7686,USC00517948,2010-07-21,0.0,78.0
1031,7687,USC00517948,2010-07-22,0.0,77.0
1032,7688,USC00517948,2010-07-23,0.0,76.0
1033,7689,USC00517948,2010-08-02,0.0,74.0
1034,7690,USC00517948,2010-08-03,0.23,73.0
1035,7691,USC00517948,2010-08-04,0.04,73.0
1036,7692,USC00517948,2010-08-05,0.09,73.0
1037,7693,USC00517948,2010-08-06,0.02,75.0
1038,7694,USC00517948,2010-08-09,0.0,77.0
1039,7695,USC00517948,2010-08-10,0.0,79.0
1040,7696,USC00517948,2010-08-11,0.0,74.0
1041,7697,USC00517948,2010-08-12,0.05,75.0
1042,7698,USC00517948,2010-08-13,0.0,76.0
1043,7699,USC00517948,2010-08-16,0.0,75.0
1044,7700,USC00517948,2010-08-17,0.0,75.0
1045,7701,USC00517948,2010-08-18,0.0,75.0
1046,7702,USC00517948,2010-08-19,0.0,79.0
1047,7703,USC00517948,2010-08-23,0.0,77.0
1048,7704,USC00517948,2010-08-24,0.0,74.0
1049,7705,USC00517948,2010-08-25,0.04,74.0
1050,7706,USC00517948,2010-08-26,0.04,75.0
1051,7707,USC00517948,2010-08-27,0.06,76.0
1052,7708,USC00517948,2010-08-30,0.0,74.0
1053,7709,USC00517948,2010-08-31,0.0,75.0
1054,7710,USC00517948,2010-09-01,0.0,73.0
1055,7711,USC00517948,2010-09-02,0.05,74.0
1056,7712,USC00517948,2010-09-03,0.08,75.0
1057,7713,USC00517948,2010-09-07,0.0,77.0
1058,7714,USC00517948,2010-09-08,0.0,75.0
1059,7715,USC00517948,2010-09-09,0.0,78.0
1060,7716,USC00517948,2010-09-10,0.0,76.0
1061,7717,USC00517948,2010-09-13,0.0,77.0
1062,7718,USC00517948,2010-09-14,0.0,78.0
1063,7719,USC00517948,2010-09-15,0.0,78.0
1064,7720,USC00517948,2010-09-16,0.02,78.0
1065,7721,USC00517948,2010-09-17,0.0,78.0
1066,7722,USC00517948,2010-09-20,0.01,78.0
1067,7723,USC00517948,2010-09-21,0.26,77.0
1068,7724,USC00517948,2010-09-22,0.04,74.0
1069,7725,USC00517948,2010-09-23,0.01,74.0
1070,7726,USC00517948,2010-09-24,0.0,75.0
1071,7727,USC00517948,2010-09-27,0.0,76.0
1072,7728,USC00517948,2010-09-28,0.0,74.0
1073,7729,USC00517948,2010-10-04,0.01,71.0
1074,7730,USC00517948,2010-10-05,0.0,80.0
1075,7731,USC00517948,2010-10-06,0.0,79.0
1076,7732,USC00517948,2010-10-07,0.0,80.0
1077,7733,USC00517948,2010-10-08,0.0,80.0
1078,7734,USC00517948,2010-10-12,0.04,80.0
1079,7735,USC00517948,2010-10-13,0.0,77.0
1080,7736,USC00517948,2010-10-14,0.0,76.0
1081,7737,USC00517948,2010-10-15,0.0,76.0
1082,7738,USC00517948,2010-10-18,0.0,74.0
1083,7739,USC00517948,2010-10-19,0.0,74.0
1084,7740,USC00517948,2010-10-20,0.0,74.0
1085,7741,USC00517948,2010-10-21,0.0,74.0
1086,7742,USC00517948,2010-10-22,0.0,72.0
